56353 mais à                        mais à quatre ans on met
56353 ans on                         à quatre ans on met
56354 mais il                        bah oui mais il est petit
56354 mais il                        est petit mais il a
56363 ben il                         ben il était tout nu .
56364 était en                      il était en couche seulement .
56365 ben oui                        et ben oui .
56382 as amené                      tu m' as amené ce
56393 content oui                    est pas content oui .
56395 faut aller                     qu' i(l) faut aller se
56396 mais avant                     ah mais avant , avant pourquoi
56400 jouer aux                      veut pas jouer aux cartes
56404 alors il                       alors il est énervé , parce
56406 comment il                     alors comment il s' appelle celui
56409 et il                          a perdu et il est
56410 voit avec                      ça s(e) voit avec ça là
56415 était énervé                il était énervé ?
56417 calmer il                      pour se calmer il va dans
56421 non oui                        non oui voilà c' est du
56424 coucher il                     de se coucher il ne
56424 pas aller                      ne veut pas aller dans
56425 rester éveillé               décidé à rester éveillé il
56428 prend alors                    casimir le prend alors par la
56428 main et                        par la main et l'
56429 aider à                       pour l' aider à s'
56434 j'suis en                      pas , j'suis en train
56435 veux un                        tu en veux un ?
56440 alors une                      alors une fois couché , hippolyte
56441 occupes aussi                  tu t' occupes aussi d(e)
56442 matin il                       forme le matin il faut
56442 faut avoir                     matin il faut avoir bien
56446 ben alors                      mm ben alors .
56449 puis il                        et puis il veut aussi de
56449 veut aussi                     puis il veut aussi de
56450 biscuit il                     mange un biscuit il va
56452 pensant aux                    en pensant aux miettes qui vont
56452 alors une                      hippolyte réclame alors une dernière
56452 mais une                       casimir , mais une longue
